Branch Name,Types,Business Status,City,Province,Region,Address,Latitude,Longitude,Rating,User Ratings Count,Reviews,Place ID,Google Maps Link
BPI Binan Pavilion Mall Branch,bank,OPERATIONAL,BiÃ±an,Laguna,CALABARZON,"Brgy, Pavilion Mall, San Antonio, BiÃ±an, 4024 Laguna, Philippines",14.3274576,121.0876988,2,48,"I requested to update the phone number linked to my online banking since my phone was stolen. I was able to provide everything they needed and was told to wait within the day, or preferably until tomorrow, for the issue to be resolved. â€¦; Worst BPI BiÃ±an experience Deposit Transaction took 2 hrs. Injust 2 pcs queue only.; My debit card has been up for a month and still hasn't been updated. I still need to go and get it.; Went here for a Bank Certificate. Ticket time stamp at 01:34pm. Was called around 3:50pm-ish. â€¦; I waited for almost 2hrs to be accomodated.
Poor customer service.; Doesn't pick on customers. Talks nicely and nicely.; Worst customer service ever. I was going to make a deposit and typed a wrong digit on the account number at the terminal and the teller said I have to go back to terminal and redo it because she can't just correct it on her computer. I never heard of such nonsense. Laziest bunch of people. So frustrating.",ChIJKRoNdOfZlzMRtcJ5IqLnZgM,https://www.google.com/maps/place/?q=place_id:ChIJKRoNdOfZlzMRtcJ5IqLnZgM
BPI Binan Bonifacio Branch,bank,OPERATIONAL,BiÃ±an,Laguna,CALABARZON,"95 A. Bonifacio St, Brgy. Canlalay, BiÃ±an, 4024 Laguna, Philippines",14.338675,121.079174,2.7,13,"I went around lunch time today. There were only a few people compared to the BPI Branch in Pavilion. It's also much bigger. I was assisted very well and got to open a checking acc with checkbook in the same day. They were very friendly. I won't mention their names for privacy reasons but thank you so much ma'ams. I wish I took photos.; Disappointed.; Why are their reviews so bad? I'm planning to transfer my savings to another bank, but I'm sad about their bad reviews.; friendliest bank along canlalay; The process is slow, only 1 teller, 15 people waiting; Super slow service, I donâ€™t know if it is intentional or it is just how the system works. Spent 2hrs just to request a reactivation code.; As someone who has a customer service experience both here in the Philippines and abroad. Sorry to say this branch has its worst customer service ever. So bad experience for me that I almost cried leaving their branch this morning. I went â€¦",ChIJV05ZhlfXlzMRe1FewvMGYdY,https://www.google.com/maps/place/?q=place_id:ChIJV05ZhlfXlzMRe1FewvMGYdY
BPI Binan Capinpin Branch,bank,OPERATIONAL,BiÃ±an,Laguna,CALABARZON,"Gen. M. Capinpin St, Brgy. Poblacion, BiÃ±an, 4024 Laguna, Philippines",14.3380446,121.0834917,3.3,12,"If you open an account, Payroll is here to get it, the process is fast, the staff is accommodating and you don't have to wait 1 week to get your card right away. â€¦; Fast and smooth transaction compared to other branches. Friendly staff too.; Quick and smooth transactions. Approachable new staffs at the customer service; Their service is fast and no matter how many there are not too long to wait, almost all their counters are open.; I need to report an incident, I went to your branch around 7:30pm today to withdraw from the machine using my unionbank atm card. When I withdrew 1k, your atm machine did not take out any money. I was with my mother and my son even though â€¦; 3hrs of waiting yet transaction was just for payroll account pick up; Same with other bank",ChIJD1noDOPZlzMR0gADzups2Yw,https://www.google.com/maps/place/?q=place_id:ChIJD1noDOPZlzMR0gADzups2Yw
BPI Binan Southwoods Mall Branch,bank,OPERATIONAL,San Pedro,Laguna,CALABARZON,"Unit A-20 G/F, Southwoods Mall, Southwoods City, BiÃ±an, 4024 Laguna, Philippines",14.3335861,121.0554663,1.8,55,"Wrong pin; Veerry slow service, I mean literally, SLOW service. They have a priority lane, but it doesn't even feel like you're a priority. A single transaction will take 1 upto 2 hours in line.; Best branch for me as a business owner. Very fast and accomodating.  Advantageous also as they are open on a Saturday.; Worst customer service ever... those staff and head asking the customer service staff while I was being attended to in front without any notice... they talk infront like very entitled people... They are all unprofessional. The manager saw â€¦; KUPAL CUSTOMER SERVICE HERE!; The service is very slow especially on customer service section, you need to wait atleast an hour for you to open an account or when you need to claim your new atm card you also need to get number on their BEA. Like you will only claim your â€¦; Went here to ask if it is possible na magpapalit ng bills (to be used sa money bouquet) I queued properly just to ask if pwede, they even skipped my number by accident but it was fine with me. I wasnâ€™t expecting anything too, I was just â€¦; The fat Teller has bad attitude towards customer. There's no hospitality and she don't care even the customer is senior/pwd",ChIJTTUmBBbXlzMRHWebhd1ph9U,https://www.google.com/maps/place/?q=place_id:ChIJTTUmBBbXlzMRHWebhd1ph9U
BPI Laguna Technopark Branch,bank,OPERATIONAL,BiÃ±an,Laguna,CALABARZON,"Admin II Building, Laguna Technopark, E Main Ave, Barangay Malamig, BiÃ±an, 4024 Laguna, Philippines",14.2789666,121.0656451,2,13,"Slow service, according to online cs no need to queue need only to sign directly to manager but at the branch need to wait outside, smh; The signal is slow and the BPI is very slow.; Super slow service ( 1 star is high this should be zero star)
You will see a long queue outside there branch
When you go inside there is only one teller with very slow motion/movement doing â€¦",ChIJERS9gOfXlzMRgBZx6oWLxBA,https://www.google.com/maps/place/?q=place_id:ChIJERS9gOfXlzMRgBZx6oWLxBA
BPI Laguna Technopark Branch & ATM,bank,OPERATIONAL,BiÃ±an,Laguna,CALABARZON,"7375+PM5, N Main Ave, Laguna Technopark, BiÃ±an, Laguna, Philippines",14.2642419,121.0592728,3,2,Kind; Waited an hour just to check my account. Customer service do not follow queueing system.,ChIJnfUwYl59vTMR85oGtvtYUPc,https://www.google.com/maps/place/?q=place_id:ChIJnfUwYl59vTMR85oGtvtYUPc
Bank of the Philippine Islands,bank,OPERATIONAL,BiÃ±an,Laguna,CALABARZON,"82JX+FWQ, BiÃ±an, Laguna, Philippines",14.3312126,121.0498471,3.5,2,No recent reviews,ChIJj7zuGhbXlzMR6RgmDxij6aA,https://www.google.com/maps/place/?q=place_id:ChIJj7zuGhbXlzMR6RgmDxij6aA
BPI BiÃ±an Bonifacio Branch ATM,atm,OPERATIONAL,BiÃ±an,Laguna,CALABARZON,"Bgy, 95 A. Bonifacio St, Brgy. Canlalay, BiÃ±an, 4024 Laguna, Philippines",14.3386543,121.079167,3.7,3,"Unfortunately I have to give a bad review, nobody was interested, we wanted to open an account and had drawn a number, number 100, but we couldn't get through even after number 109, our number simply wasn't called, after waiting for 1.5 â€¦",ChIJ2xEGjlfXlzMR-qobGdzUaf4,https://www.google.com/maps/place/?q=place_id:ChIJ2xEGjlfXlzMR-qobGdzUaf4
BPI Binan-Capinpin Branch ATM,atm,OPERATIONAL,BiÃ±an,Laguna,CALABARZON,"Laguna, Gen. M. Capinpin St, BiÃ±an, 4024 Laguna, Philippines",14.3370932,121.0835816,,,No reviews found,ChIJoT6MNePZlzMRhZ1LGAwlCIA,https://www.google.com/maps/place/?q=place_id:ChIJoT6MNePZlzMRhZ1LGAwlCIA
BPI Binan Southwoods Mall Branch ATM,atm,OPERATIONAL,BiÃ±an,Laguna,CALABARZON,"Unit A-20 GF Southwoods Mall, Southwood City, BiÃ±an, Laguna, Philippines",14.3311315,121.049811,2,4,"Painfully slow; Veerry slow service, I mean literally, SLOW service. They have a priority lane, but it doesn't even feel like you're a priority. A single transaction will take 1 upto 2 hours in line.; OPERATION HOURS INFO ON GOOGLE IS NOT ACCURATE",ChIJPXLyBxbXlzMRf5V89sMJJ6c,https://www.google.com/maps/place/?q=place_id:ChIJPXLyBxbXlzMRf5V89sMJJ6c
BPI Pavilion Mall Binan Branch ATM,atm,OPERATIONAL,BiÃ±an,Laguna,CALABARZON,"Brgy, Pavilion Mall, G/F Building B, BiÃ±an, Laguna, Philippines",14.3286844,121.0895345,1,9,"ATM is not working.; The customer support was terrible; it was hard to deal with them, very slow, they get angry when you complain.; Worst customer service ever. This branch of BPI is rotten. The lady who assisted me took so much of time that it can be done in just a short period of time and even managed to get petiks knowing that the progress of assisting the client is very slow and many are waiting outside.; As the other comment says, no CAM. Misleading information uploaded in Google.",ChIJid5XtefZlzMR5aqisX7UW48,https://www.google.com/maps/place/?q=place_id:ChIJid5XtefZlzMR5aqisX7UW48
BPI Carmona Branch,bank,OPERATIONAL,Carmona,Cavite,CALABARZON,"Brgy, Governor's Dr, Maduya, Carmona, 4116 Cavite, Philippines",14.325268,121.0662227,2.3,28,"VERY VERY VERY SLOW; Worst ever BPI branch! Wow wait! There is a number but they prioritize something. The tellers in customer service are so entitled that you'd think they were a child of BPI! Heirs; 9am - 4:30pm po nakalayan na office hours nila dyan sa carmona branch. I went there twice, the first time I got there at 4:50pm. My only transaction would be to get my ATM card. the guard told me to go there during my breaktime. â€¦; Looooong waiting time!!!!!! Sloooooooow service!!!! Waste of time!!!!!; Customer service is very slow; Worst and slow customer service. Even the manager smokes outside but in front of customers waiting outside and the cigar smoke goes to the waiting customersðŸ˜®â€ðŸ’¨ BPI management should take action on this branch. â€¦; The service at this branch is so slow!.. I waited 2 hours just for a bank statement.. there is a numbering system but it's almost never followed because customer service is not a priority..",ChIJNfLoxmjXlzMRi2P5sFAzUZE,https://www.google.com/maps/place/?q=place_id:ChIJNfLoxmjXlzMRi2P5sFAzUZE
BPI Sta. Rosa Laguna Branch ATM & CAM,atm,OPERATIONAL,City of Santa Rosa,Laguna,CALABARZON,"Brgy, Santa Rosa - Tagaytay Rd, Pulong Sta. Cruz, City of Santa Rosa, 4026 Laguna, Philippines",14.2770391,121.0827836,2.2,6,"My experience with BPI Sta rosa was very disappointing. I waited for almost an hour just to pick up a simple debit card and whatâ€™s worse, I had already paid for it online. There was no proper system or clear instructions on how to claim the card. It was a complete waste of time and effort.""; The worst bpi branch Iâ€™ve ever been to. Do not transact here.; Worst branch, their customer service is not good, it's extremely slow.; There is seating outside for waiting customers.; Very Slow Customer Service",ChIJIVru5hzYlzMR0zNSDyWQ7AQ,https://www.google.com/maps/place/?q=place_id:ChIJIVru5hzYlzMR0zNSDyWQ7AQ
BPI Cabuyao Branch,bank,OPERATIONAL,Cabuyao City,Laguna,CALABARZON,"Felixberto Corono Building, Km.46 Brgy, Niugan, Cabuyao City, 4025 Laguna, Philippines",14.2398874,121.1327138,1.5,44,"Very slow; They just chill even though the line is longðŸ˜ â€¦; â€œslowâ€ is underrated statement for this branch..they have no sense of urgency even though they can see they have long que on the line..i dont know how come the branch manager manage this branch; The worst of the worst branch ever.; WARNING: DON'T GO TO THIS BRANCH.

Your service is extremely slow! A single deposit slip took two and a half hours? â€¦; You don't deserve even one star. Why is there no zero star here? Don't be here. BPI is good but their service is terrible. You guys have a lot of time. Are you special enough to set aside a day for simple things?; Worst customer service!!!!!; There was no response to the contact numbers; mobile and landline.",ChIJ0URECYDYlzMRp-fjM_od2o0,https://www.google.com/maps/place/?q=place_id:ChIJ0URECYDYlzMRp-fjM_od2o0
BPI Cabuyao Science Park Branch,bank,OPERATIONAL,Cabuyao City,Laguna,CALABARZON,"I Brgy. Diezmo, Light Industry and Science Park, Cabuyao City, 4025 Laguna, Philippines",14.2377388,121.100302,4.2,6,Safe place for bank transactiona; Fast Transactions,ChIJqYrZwcJivTMR-_sxy-vrkXo,https://www.google.com/maps/place/?q=place_id:ChIJqYrZwcJivTMR-_sxy-vrkXo
BPI Cabuyao Branch ATM,atm,OPERATIONAL,Cabuyao City,Laguna,CALABARZON,"Cabuyao City, Laguna, Philippines",14.2597605,121.1277089,1,3,"Worst service ever! A simple deposit slip shouldnâ€™t take over two hours. If you canâ€™t handle basic transactions, maybe itâ€™s time to close shop.",ChIJ8dm7SYDYlzMR6pARF8IAKSw,https://www.google.com/maps/place/?q=place_id:ChIJ8dm7SYDYlzMR6pARF8IAKSw
BPI Calamba Branch,bank,OPERATIONAL,Calamba,Laguna,CALABARZON,"G/F, Brgy, Andenson Building II, San Cristobal Bridge, Calamba, 4027 Laguna, Philippines",14.2047607,121.1550284,1.5,23,"the contact number is not updated; I visited the BPI branch beside SM Calamba fifteen minutes before closing. Since I had Googled the place and business hours, I was sure I could still deposit the cash I had using the Cash Deposit Machine. The door was wide open, but the â€¦; been calling the tel no. but it keeps on ringing only. so disappointing; Very slow customer service. I lined up for hours only to be told na kulang ang requirements na dala ko. It would've been avoided kung sinasabi niyo to beforehand like a having a slip prepared for the transaction for your customers.; Very disappointed with the customer service of sm calamba branch. The sun is very hot, imagine just picking up an atm card while waiting for you outside which will take more than an hour. The process is very slow.; WORST CUSTOMER SERVICE EXPERIENCE EVER. 1ST DAY I WENT TO THEIR BRANCH TO OPEN AN ACCOUNT. AFTER 4 HOURS WAITING I COULDN'T OPEN IT BECAUSE I NEEDED A BARANGAY CLEARANCE AND THEY ASKED ME WHERE I WAS FROM I SAID STO.TOMAS. BATANGAS SO I â€¦",ChIJn8qSPs9jvTMRukKkafKEkPU,https://www.google.com/maps/place/?q=place_id:ChIJn8qSPs9jvTMRukKkafKEkPU
BPI Calamba Checkpoint Branch,bank,OPERATIONAL,Calamba,Laguna,CALABARZON,"Kim-Kat Bldg, Calamba, 4027 Laguna, Philippines",14.2170483,121.143454,1.9,33,"One of the best BPI Branch that you can count on when it comes to customer service. The staff or bank tellers especially the managers are very accommodating. Keep up the good work.; Pooor service. super long queing. hays
super dissapoinment. 4hrs of waiting for deposit ðŸ¥² â€¦; Review regarding CAM, no issues at all. Just make sure the bills does not have a single fold, tiny or not, para tuloy tuloy yung bilang niya. Pero nonetheless, they will return the cash naman if there's any issue. Then you can just try another transaction again.; Worst service. Long queue on opening of new accounts. Employee in charge taking atleast 20-30 minutes per customer.; CS is so slow! Instead of walking a lot today, I got stuck here!!! Terrible; Worst experience ever. If I can rate the branch a negative score, I will. The branch closes at 4:30 and Wen Abaya said through the guard that the cut-off time for account opening is 2:30. This is the first time I've heared of it. She â€¦; Worst branch ever. Had never experienced BPI employees as lousy as they are. The depositors and clients are full pack like the employees here have no eyes. It's easy, it's easy, they still have a story to tell. Insensitive and â€¦",ChIJqb--Y7NjvTMR5Q9x27oMM6I,https://www.google.com/maps/place/?q=place_id:ChIJqb--Y7NjvTMR5Q9x27oMM6I
BPI Calamba Burgos Branch,bank,OPERATIONAL,Calamba,Laguna,CALABARZON,"Burgos St, Calamba, 4027 Laguna, Philippines",14.211455,121.1640834,4,14,"The worst branch I've ever been to., imagine just paying bills it will take you an hour, even if it's just a little bit.! You know what? They only prioritize gossip..they don't think about the people there, the others are in a hurry because â€¦; The staff is super friendly.. even the guards are nice ðŸ‘ They provide exceptional service to their clients. â€¦; The staff are so nice and very accommodating they issue my bank certificate after I just open an account, and I want to commend Ms.Eden she's so professional and nice.",ChIJnc09T9NjvTMRf9ZXJSv6u7g,https://www.google.com/maps/place/?q=place_id:ChIJnc09T9NjvTMRf9ZXJSv6u7g
