Branch Name,Types,Business Status,City,Province,Region,Address,Latitude,Longitude,Rating,User Ratings Count,Reviews,Place ID,Google Maps Link
BPI Paranaque West Km 14,Bank,OPERATIONAL,Parañaque,NCR,NCR,"Unit 2 & 3 Bldg. E 8481 West Service Rd, Km. 14 SSHway, Parañaque, 1700 Metro Manila, Philippines",14.5006603,121.0379866,3.3,7,"Lazy bank tellers in West Service road.; BPI as in bank of pila. Only one teller is open on a busy Monday.; Always very long dealing with customers; This branch of BPI family bank is besides Robinson's Woodsville and the exact address is Km 14 West service road, Parañaque. This branch is already being merged with BPI bank as well as other BPI family branches. It has 2 ATMs machines …",ChIJM24elCHPlzMRF4u070BKg4o,https://www.google.com/maps/place/?q=place_id:ChIJM24elCHPlzMRF4u070BKg4o
BPI La Huerta Para‚àö¬±aque Branch,Bank,OPERATIONAL,Parañaque,NCR,NCR,"421, Courtyard Mall, Quirino Ave, Parañaque, 1700 Metro Manila, Philippines",14.5014004,120.9921813,1.7,6,This place is no longer available.,ChIJEZ1Wz63OlzMR_5VrmDyGrKQ,https://www.google.com/maps/place/?q=place_id:ChIJEZ1Wz63OlzMR_5VrmDyGrKQ
BPI Ninoy Aquino Ave. Branch,Bank,OPERATIONAL,Parañaque,NCR,NCR,"Units H & I, Columbia Complex Building, 707 Ninoy Aquino Ave, Parañaque, 1700 Metro Manila, Philippines",14.502933,120.99933,3.3,11,"Very bad experience. Arrived at this bank at 1:44pm and asked the cashier what time is the cutoff. At 2:20pm only at number 169, I informed that I have another bank's check. Returned at 2:30pm and counter informed me that it is already …; The employee is very good, really attentive, 5 stars; Instead of my dad resting tonight because he came home from work, his card was stolen and it took 2 hours to process.; Fast, Reliable; Transaction only took me about 5-10 minutes, but the wait time is more than an hour.; Closing stated online was 3 but it was actually 2",ChIJkWcy1ZnOlzMR56z7E3-XEyQ,https://www.google.com/maps/place/?q=place_id:ChIJkWcy1ZnOlzMR56z7E3-XEyQ
BPI BF Homes Pre Avenue Branch,Bank,OPERATIONAL,Parañaque,NCR,NCR,"BF Homes Phase 1, President's Avenue, corner J. Cabarrus St, Parañaque, 1720 Metro Manila, Philippines",14.4474181,121.0295774,4.6,7,No recent reviews,ChIJDcchzy3OlzMRDRbhnmua_Vk,https://www.google.com/maps/place/?q=place_id:ChIJDcchzy3OlzMRDRbhnmua_Vk
BPI BF HOMES EL GRANDE BRANCH CAM,ATM,OPERATIONAL,Parañaque,NCR,NCR,"Phase 3, BF Homes Subd, El Grande Street, corner Aguirre Ave, Parañaque, 1700 Metro Manila, Philippines",14.456328,121.0074779,4.5,2,I am not The Experience. and SM SouthMall.,ChIJ7fl6jxbOlzMRTg49Yxnlb90,https://www.google.com/maps/place/?q=place_id:ChIJ7fl6jxbOlzMRTg49Yxnlb90
BPI Paranaque Moonwalk,Bank,OPERATIONAL,Parañaque,NCR,NCR,"E Rodriguez Ave, Parañaque, 1709 Metro Manila, Philippines",14.4976002,121.0132218,4.1,20,"👍 …; Staff was very good. ATM is almost useless.; It would be ok. There's just no Cash Accept Machine.; BPI Moonwalk staff are friendly, but I couldn't understand why I was directed to transact an over-the-counter withdrawal (as their ATM has been offline for a wk) at another branch (shocked!) No compelling  reason as to why BPI Moonwalk couldn't do that -- I would call first if you have to visit this branch; Teller is not so welcoming; Poor customer service. They are 7 counters open but no one is assisting the customers.",ChIJUavFSerOlzMRmYvs5L2wtCU,https://www.google.com/maps/place/?q=place_id:ChIJUavFSerOlzMRmYvs5L2wtCU
BPI Pasay City Branch,Bank,OPERATIONAL,Pasay City,NCR,NCR,"2528 ERL Investment Bldg, Taft Ave, Pasay City, 1300 Metro Manila, Philippines",14.5436645,120.9996942,1.6,39,No reviews found,ChIJxT_c40TJlzMRLSNHWlGO2LU,https://www.google.com/maps/place/?q=place_id:ChIJxT_c40TJlzMRLSNHWlGO2LU
BPI Pasay D. Macapagal Ave. Branch,Bank,OPERATIONAL,Pasay City,NCR,NCR,"Pacific Concrete Products Bldg Sen Puyat Ext. cor D, Diosdado Macapagal Blvd, Pasay City, 1300 Metro Manila, Philippines",14.5506108,120.9856528,2.4,15,"Not impressed with their customer service especially the table 3 and 4 they work really slow and all you hear is the deposit . If you have other concerns aside from deposit and withdrawal you’ll have to wait for an hour and a half which is ridiculous. No sense of urgency .; Your staff has no common sense. I said I was robbed so all I have are my secondary IDs, the company ID I used to open the account and the ATM card as proof of ownership but they don't accept my request to update my OTP number. They just …; Arrived here around 2:45, trying to catch their branch before 3:00 pm, to pick up my atm card, because they will close at 3:00pm, but it’s already change, that’s their pandemic hours, now they already updated it to 4:30pm. And Ms. Cess is …; Your customer service really sucks!  My customer # is 3 yet I have to wait for almost 2 hours just to get my atm card? Really?! If I were given a chance to rate your branch below 1, I will do so.; Thanks to their BPI Manager Cris and her staff Princess for being so kind and providing me options since the other BPI branch beside SSS is still closed due pandemic precautions. I’m so thankful and continue providing excellent customer service 👍 …; Worst customer service. Waited outside for more than 2 hours just to pick up my ATM card that took only 10minutes.",ChIJrVg4JeDLlzMRy1D2JrgfYZI,https://www.google.com/maps/place/?q=place_id:ChIJrVg4JeDLlzMRy1D2JrgfYZI
BPI Pasay City Branch ATM & CAM,ATM,OPERATIONAL,Pasay City,NCR,NCR,"ERL Investment Bldg, 2528 Taft Ave, Pasay City, 1309 Metro Manila, Philippines",14.5440866,120.9995961,2.3,3,No reviews found,ChIJT7ZmzkLJlzMRvi_2WXFB8nE,https://www.google.com/maps/place/?q=place_id:ChIJT7ZmzkLJlzMRvi_2WXFB8nE
BPI Harrison Buendia Branch,Bank,OPERATIONAL,Pasay City,NCR,NCR,"6365 G/F SKK Bldg Buendia cor, F.B. Harrison St, Pasay City, 1300 Metro Manila, Philippines",14.552754,120.991756,1.8,27,"This branch has a very very poor service. 1hr and 30mins just to deposit money and they even advertise having the BEA? its not even express to have a number. there are lot of people who goes directly at the counter even without numbers. …; The counter here takes 2 hours, I've been waiting for more than 20 number slots..that's terrible; Worst branch for preferred banking. Hope they open another branch nearby in the future.; Of all BPI branches I've been to, this is the worst when it comes to Customer Service. They'll treat you right if you ""look"" rich and would stare you down if you look like a nobody smh; For a simple deposit passbook transaction, it took me 50 mins. When I arrived at the counter to do my transaction, it was only less than 3 mins. I was number 10 numbers away from the count (ie N70 - N80) and took them 50 mins.; Worst BPI branch I visited, if possible Zero. When I called to check if a captured ATM is available, the person I spoke with talked to someone else then after a few minutes they called me back and asked again for my details that I had …; The worst among all the bank!! Bpi harrison buendia.this 2024, i experienced being scammed by this bank via their machine where i deposited 109500 and then the machine malfunctioned.so then i asked them to return my money but they just …; I told them I'm not interested in the Credit Card but they insisted that I apply, they said there was no fee and then they said it was just for application and evaluation and if I don't want to use it I can cancel it and then I found out …; Their service is very slow because gossiping is the priority, there is no point in talking about it.",ChIJqRan3WPJlzMR-6O5fE_yCaw,https://www.google.com/maps/place/?q=place_id:ChIJqRan3WPJlzMR-6O5fE_yCaw
Bank of the Philippine Islands - Pasay Branch,Bank,OPERATIONAL,Pasay City,NCR,NCR,"2528-2554 TAFT AVE Brgy. 93, Pasay City, Metro Manila, Philippines",14.558303,120.9961364,,,No reviews found,ChIJMxs1HHvJlzMRsECq2fjWv3g,https://www.google.com/maps/place/?q=place_id:ChIJMxs1HHvJlzMRsECq2fjWv3g
BPI - Family Savings Bank,Bank,OPERATIONAL,Pasay City,NCR,NCR,"26, C Clemente Jose, Pasay City, Metro Manila, Philippines",14.5383522,121.0107,3,15,"Worst Experience Ever at BPI - EDSA Malibay Branch

I had a very frustrating experience today. I was unaware that there was a …; BEA is fast, very easy to get a number but you have to wait for a very long period of time just to transact.
I'm here for bills payment and have been waiting for an HOUR for a bills payment …; The service is terrible, super slow. Staff yells at you when you call them by name.. It's annoying. It seems like the professionalism of those working at this branch is low.; Poor Service. Waited for over an hour just to deposit. They prioritize customer service which takes 30 minutes over depositors which only takes 1 minute, which is OK.; Very poor customer service",ChIJO_SbpzjJlzMRVQYFh3jgHjk,https://www.google.com/maps/place/?q=place_id:ChIJO_SbpzjJlzMRVQYFh3jgHjk
BPI Mia Road Branch,Bank,OPERATIONAL,Pasay City,NCR,NCR,"7 NAIA Rd, Pasay City, 1701 Metro Manila, Philippines",14.51663,121.000128,2.2,30,"I was just going to get my ATM card, there were more than eight staff at the counter, it took me an hour, take note there were only three in line when I arrived!; The service is very bad and slow, they don't care about other people's time, some of you staff are even rude.; I had a good experience while opening my very first BPI account. The staff was accommodating, and the staff who handled my opening transaction were very professional. And I was even taught how to use their Mobile 👌 a small guesture but a …; Kept on refusing my calls.; Worst Customer service ever. 1.5 hrs of waiting and nothing happened.; It's very difficult to contact the slow employees; The processing is said to take 2-3 days, but it took 5 days and still nothing; Super slow process, worst BPI branch ever",ChIJ7TUXOrDOlzMRIbpqPPUBuRs,https://www.google.com/maps/place/?q=place_id:ChIJ7TUXOrDOlzMRIbpqPPUBuRs
BPI Baclaran Branch,Bank,OPERATIONAL,Pasay City,NCR,NCR,"3100 Roxas Blvd, Baclaran, Pasay City, 1300 Metro Manila, Philippines",14.533265,120.99355,2.1,22,"They can't accomodate only until 2pm for the open account my God some of banks they can accomodate until 4pm this bank they close until 4:30 then my arrival time is 3:30 so there is a time to accomodate because the operation is until 4:30 but they refuse me worst experience; 1hr waiting worse bank ever; Worst bank ever!!!!!!! I only need to pick up my debit card and it takes 1 hour for the customer service to act, he takes care of everything, they have too many employees don't feel like a supervisor!!! You will not inherit a bank if you all work! Don't focus on one customer!; No separate lane for seniors. It takes too long; Worst bank experience every time I have to do my transactions in this branch you can constantly notice tellers chitchatting and not caring if the queue is long and being delayed. Cant help but hear that what they are talking about is not …; Worst branch ever. Takes 2hrs for the queue. Doesn’t respect time of customers. Also, no small bills available.; It's so frustrating that the process takes so long, then there are times when I've been made to wait 2 hours in line at the end, even though I've called customer service, I still get nothing, the application process is so slow.; Been waiting for an hour.",ChIJt7qgLVHJlzMRUZyJJtDhBDw,https://www.google.com/maps/place/?q=place_id:ChIJt7qgLVHJlzMRUZyJJtDhBDw
Bpi,Bank,OPERATIONAL,Pasay City,NCR,NCR,"West Service Road, Balagbag Barangay 201 , Pasay City, Metro Manila, Philippines",14.5382,121.001,1,1,No reviews found,ChIJM3GM40TJlzMRbHMzOg3xbnQ,https://www.google.com/maps/place/?q=place_id:ChIJM3GM40TJlzMRbHMzOg3xbnQ
BPI Family Savings Bank ATM,Bank,OPERATIONAL,Pasay City,NCR,NCR,"HX6V+XXC, Taft Ave, Malate, Pasay City, 1004 Metro Manila, Philippines",14.5624432,120.9948852,3.5,11,Please help open ba sila Today? We lost our cards need mag over the counter.; There really should be an option to change information online or on call with BPI support. No use when the bank made the mistake of inputting my information wrong and then having to go find a branch open on weekend.; I waited for more than 1 hour teller just bad service change your service seriously!!!!,ChIJ7TWvYXnJlzMRdvDZxx6IR_s,https://www.google.com/maps/place/?q=place_id:ChIJ7TWvYXnJlzMRdvDZxx6IR_s
BPI Baclaran Branch CAM,ATM,OPERATIONAL,Manila,NCR,NCR,"Zone 10, 3100 Roxas Blvd, Pasay City, Metro Manila, Philippines",14.543641,120.9908116,,,No reviews found,ChIJN7z-KQ3JlzMRvb1i635jWk4,https://www.google.com/maps/place/?q=place_id:ChIJN7z-KQ3JlzMRvb1i635jWk4
BPI Pasay Road Branch,Bank,OPERATIONAL,Makati City,NCR,NCR,"G/F, Colbella Arcade, 910 Antonio Arnaiz Ave, Makati City, 1223 Metro Manila, Philippines",14.5507541,121.0202178,4.3,6,"The branch is clean and doing their best to cater their clients. They help me change my bills.; It has been almost 4 years since I last visited the BPI Family in Arnaiz, which had been my bank for decades (as in, in my early 20s, am in my mid 40s now). BPI Family got merged with this BPI branch last year, so I was shocked when I saw …; Staff are very helpful.; Staffs are avery accomodating.",ChIJkxAeYRDJlzMRkpfySudgX4k,https://www.google.com/maps/place/?q=place_id:ChIJkxAeYRDJlzMRkpfySudgX4k
BPI HARRISON BUENDIA BRANCH CAM,ATM,OPERATIONAL,Manila,NCR,NCR,"Zone 4, 6365 SKK Bldg., Buendia, cor F.B. Harrison St, Pasay City, Metro Manila, Philippines",14.5528703,120.9921618,4,3,No reviews found,ChIJH7kB3WPJlzMRHmUqffJS0fw,https://www.google.com/maps/place/?q=place_id:ChIJH7kB3WPJlzMRHmUqffJS0fw
BPI Pasay-Buendia,Bank,OPERATIONAL,Makati City,NCR,NCR,"2021 Sen. Gil J. Puyat Ave, Makati City, Metro Manila, Philippines",14.561364,121.016635,2,3,"CLOSED ON SATURDAYS.

I think they haven’t updated their info here.; We were eager to go, it was close on Saturday.; good place to deposit and withdraw money via ATM.",ChIJk2HRvlzJlzMR6HWweMQ3otY,https://www.google.com/maps/place/?q=place_id:ChIJk2HRvlzJlzMR6HWweMQ3otY
BPI Baclaran Branch ATM and CAM,ATM,OPERATIONAL,Pasay City,NCR,NCR,"3100 Roxas Blvd. cor Ordena St, Pasay City, Metro Manila, Philippines",14.5330652,120.9934596,3,2,"Only one teller, you will have to wait almost 1 and a half hours for your transaction. Poor Service; Accessible and staffs are friendly.",ChIJ73-hMlHJlzMR2qUJ8Ny4_Yg,https://www.google.com/maps/place/?q=place_id:ChIJ73-hMlHJlzMR2qUJ8Ny4_Yg
BPI Metropoint 3/F EDSA ATM,ATM,OPERATIONAL,Pasay City,NCR,NCR,"Metropoint, EDSA corner, Taft Ave, Pasay City, Metro Manila, Philippines",14.53783,121.00117,1,3,"Scam
No bpi ATM machine; This is an ATM, no branch!; There is an ATM here but no BPI",ChIJh8dCHUXJlzMRiyF9LfbLDzk,https://www.google.com/maps/place/?q=place_id:ChIJh8dCHUXJlzMRiyF9LfbLDzk
BPI Vito Cruz Harrizon Branch,Bank,OPERATIONAL,Pasay City,NCR,NCR,"Maytubig, cor P.Ocampo St., Malate, Pasay City, 1004 Kalakhang Maynila, Philippines",14.562193,120.995033,4.3,4,No recent reviews,ChIJ484ic33JlzMR4TDaaWSXQ0M,https://www.google.com/maps/place/?q=place_id:ChIJ484ic33JlzMR4TDaaWSXQ0M
BPI Pasig Branch,Bank,OPERATIONAL,Pasig,NCR,NCR,"Pasig Blvd Ext, Pasig, 1600 Metro Manila, Philippines",14.5680222,121.0744445,2.4,16,"Must improve customer service with a smile!; 10/10; Not very responsive. Poor customer service; Compared to my experience with other BPI Branches, my visit was fast and the banker is also nice and very efficient even though I went through late afternoon quickly and smoothly. They also answered the phone immediately since I called …",ChIJLxNbZHfIlzMRZEjNS54C5UQ,https://www.google.com/maps/place/?q=place_id:ChIJLxNbZHfIlzMRZEjNS54C5UQ
BPI Pasig Rosario Branch,Bank,OPERATIONAL,Pasig,NCR,NCR,"Solid Lumber Bldg, 51 Ortigas Ave, Pasig, 1609 Metro Manila, Philippines",14.590767,121.088089,1.8,34,No reviews found,ChIJuWCWafnHlzMRPAzMlhW9C40,https://www.google.com/maps/place/?q=place_id:ChIJuWCWafnHlzMRPAzMlhW9C40
BPI Pasig C. Raymundo Branch,Bank,OPERATIONAL,Pasig,NCR,NCR,"Brgy, Lot 1, Blk 3, #9 C. Raymundo Avenue Manila, Pasig, 1607 Metro Manila, Philippines",14.5818558,121.0871551,1.6,39,"The service is terrible. Just a quick question that hasn't been properly answered yet.; 0 stars if only you could, your service is so bad, just get the card, it took me over an hour, you idiots!; WORST BRANCH! Hope there's a negative star rating. This Branch deserves negative 5.
There's only one teller assigned and it she's the slowest Teller I've encountered.; Slow service, very poor. This is my first and last to this branch; Worst bank! We visited for an appointment with the bank manager. While we were waiting, the guard told us we were not allowed to sit in the waiting area and made us stand. Seriously?! Worst customer service ever!; Just pick up atm.. it takes a while; The duration of the service. I'll just update but I think it will take me two hours. How did it become the best bank in the phils? Too bad my fare here is extraordinary; Worst! Only 1 teller, then the teller works super  slow! I dint even get the time to do my transaction. What a waste of time going here!",ChIJw19LxebHlzMRoem2Do1ylIk,https://www.google.com/maps/place/?q=place_id:ChIJw19LxebHlzMRoem2Do1ylIk
"BPI Pasig E. Rodriguez, Jr. Branch",Bank,OPERATIONAL,Pasig,NCR,NCR,"22 Eulogio Rodriguez Jr. Ave, Pasig, 1600 Metro Manila, Philippines",14.571354,121.0711844,2.1,7,"CUSTOMER SERVICE SUCKS. There was only one customer before me but I waited over 1 hr. Then when the customer before me finished the agent talked to someone on the phone for another 30 mins before I was put on hold. No worries.; This Branch has poor customer service and staff at the customer service has an attitude. BPI should train people on soft skills on how to serve well with a smile.; Unfortunately the service here is terrible. Only 2 employees for the customer service lines in the middle of a Tuesday, and each transaction takes about half an hour.; They're only open until 2pm, don't expect them to be open until 3pm because they don't have anything to pay their employees.",ChIJRV4cjXrIlzMRCpBDCJ9Wg2I,https://www.google.com/maps/place/?q=place_id:ChIJRV4cjXrIlzMRCpBDCJ9Wg2I
BPI Pasig Market Avenue Ext. Branch,Bank,OPERATIONAL,Pasig,NCR,NCR,"1439 M. Suarez Avenue, Brgy San. Migue, Pasig, 1600 Metro Manila, Philippines",14.5691217,121.0864284,2,34,"Understaffed with slow service; Bullshit service. Waiting time too long; that one teller on number 6, was not entertaining, and didn't want to make a deposit, the one on number 5 which is Ma'am who always assists us makes a deposit along with other transaction, the one today on number 6 doesn't want!! there are no customers, then he will use his cell phone, sister is very lazy.; One teller to service all their customers. One teller just walking around as if nobody was on queue. Not surprised coz a lot of BPI branches are like this. If you cannot give a fast service, develop your app that can cater fast transactions. Depositors dont have all day to wait for you to serve us.; Every time I go here they always open late. Plus there’s no proper queuing. The senior citizens are abusing their right that they will be the first to be served even if there are other customers who arrived first.; Visited this branch for depositing PH and exchanging euro to peso then deposit to PH account. Teller was fast, I was able to deposit Php in less than 5 minutes.  Unfortunately, the exchange is a different transaction so it isn’t processed …; Duration; There are more than 25 clients already the bank. And still there is only 1 teller for all transactions. What kind of manager does this branch have? They dont seem to notice that their client’s time is very important.",ChIJQwTv4dvHlzMRH7GEnasYO4Q,https://www.google.com/maps/place/?q=place_id:ChIJQwTv4dvHlzMRH7GEnasYO4Q
BPI Pasig Mabini Branch,Bank,OPERATIONAL,Pasig,NCR,NCR,"32 A. Mabini Street, Pasig, 1600 Metro Manila, Philippines",14.5645072,121.0758476,3.2,13,"It's very slow, two hours before being assisted. Hassle and always busy at this branch. Even just claiming an ATM will take you an hour, this branch is very slow!!!!!!; It's been a long time! There's nothing wrong with making sure the bad guy is right😂 …; The Bank is incompetent when the branch is handling large numbers of people.
Lots of numbers get skipped because of their flawed Ticketing system. Yes, they do have a screen that flashes the current numbers but it doesn’t make a sound …; This is about opening new accounts...
So i have my bpi accnt in another branch.. I ask if I can open a new accnt then the one I talked to said.. …; They were very helpful especially rica and her manager.; Poor customer service",ChIJTQdFB3nIlzMRXUzAU_WRgMo,https://www.google.com/maps/place/?q=place_id:ChIJTQdFB3nIlzMRXUzAU_WRgMo
BPI Pasig Amang Rodriguez Branch,Bank,OPERATIONAL,Pasig,NCR,NCR,"Beside Caltex Gas Station, cor Amang Rodriguez Avenue and, Octagon, Pasig, 1600 Metro Manila, Philippines",14.6105186,121.0938826,2,49,"The service is slow here..; Worst BPI branch I've ever had to transact with. Service is too slow. Queue's too long. Tellers are too lax and has no sense of urgency.; If I can give them -10 they deserve it!! To you Ailene-manager of BPI, you don't have consideration, I sent a representative to you and followed what you've said, however I still wasted money and time, flew to Philippines just for this. Very poor costumer service!!; One of the worst bank branches I’ve ever been to, if not the worst. There are always long queues, and even when there’s no line, they still make you wait. I had to wait a long time just to claim my card replacement. It was actually an agent …; The queue time is too long to wait. Just to get my ATM Card, you have to wait for 3-4 hours before you can claim it. They have very poor service as should be. Serving for 30 mins per person and the number of tellers are too small. If you don't want to waste your time, don't come here.; Nothing's changed its 2025 and the service has gotten worse than ever. The monitor that shows your queue number is broken, hence, the teller has to shout the number. There's only 2 tellers for single transactions and also operates for …; The transaction is very slow. There are a lot of people but they are still dead. It's terrible. It seems like they don't want to give us our money for a long time.; Super slow service and no sense of urgency from their staff. Priority queue is nonsense here since it makes no difference the wait time is still 30mins-1hour; Always slow service. Waiting time is more than an hour, even for just a simple transaction..",ChIJGQ1MtRC4lzMRHhB5nOlZY-Y,https://www.google.com/maps/place/?q=place_id:ChIJGQ1MtRC4lzMRHhB5nOlZY-Y
BPI Pasig E. Rodriguez Branch ATM,ATM,OPERATIONAL,Pasig,NCR,NCR,"22 Eulogio Rodriguez Jr. Ave, Pasig, 1605 Metro Manila, Philippines",14.5675149,121.0708601,2.9,7,"I went here because there are a few customers, but the service was very slow.; I will almost always choose to do my onsite bank transactions here just because of the hassle-free parking. I can say that their spacious parking lot is a rarity in the metro nowadays and for me, its a great added value. There are also relatively less clients, although my visits here are mostly on weekday mornings.; Spacious parking, less depositors, accessible, courteous bank employees.; Always close; Staffs are very accommodating, spacious parking area.",ChIJ97hlYHDIlzMRjEeDOxsJWfw,https://www.google.com/maps/place/?q=place_id:ChIJ97hlYHDIlzMRjEeDOxsJWfw
BPI Pasig Mercedes Branch ATM,ATM,OPERATIONAL,Pasig,NCR,NCR,"M. Suarez Avenue, Pasig, Metro Manila, Philippines",14.5690655,121.0863994,2.1,8,The service took too long. Please add people.; Staffs are rude to their clients bpi kapasigan is way better went it comes on their manners.; Guard is rude and does not assist PWD clients,ChIJa7de69vHlzMR8GAGu_Mua_8,https://www.google.com/maps/place/?q=place_id:ChIJa7de69vHlzMR8GAGu_Mua_8
BPI CAPITOL COMMONS BRANCH CAM,ATM,OPERATIONAL,Pasig,NCR,NCR,"Unit B1 052-53 Estancia Mall, Capitol Commons Shaw Blvd, Cor Meralco Ave, Pasig, Metro Manila, Philippines",14.5749022,121.0608033,3,2,"The service for deposits is super slow huhu; Enough staff, safe banking",ChIJebrmiWvIlzMRubbU43LcREE,https://www.google.com/maps/place/?q=place_id:ChIJebrmiWvIlzMRubbU43LcREE
BPI Pasig Buting Branch ATM,ATM,OPERATIONAL,Pasig,NCR,NCR,"G/F Anvic Bldg, 99-A San Guillermo Ave, Pasig, 1600 Metro Manila, Philippines",14.5536737,121.0694359,2,2,No recent reviews,ChIJh2_MUojIlzMRAWkE3RHCTAo,https://www.google.com/maps/place/?q=place_id:ChIJh2_MUojIlzMRAWkE3RHCTAo
BPI Pasig Branch ATM,ATM,OPERATIONAL,Pasig,NCR,NCR,"BPI Bldg, Pasig Blvd Ext, Pasig, 1600 Metro Manila, Philippines",14.5662201,121.0757652,,,No reviews found,ChIJHx4qZXfIlzMRMDSEOuY__gs,https://www.google.com/maps/place/?q=place_id:ChIJHx4qZXfIlzMRMDSEOuY__gs
BPI Ortigas Sapphire Branch,Bank,OPERATIONAL,Pasig,NCR,NCR,"Unit D, GF, Suntree Tower, 27 Sapphire Rd, Ortigas Center, Pasig, 1605 Metro Manila, Philippines",14.585832,121.063549,3,7,"Excellent Service!; This BPI branch has the most attentive and courteous employees. Even if the place is busy at times, I don’t feel like I am waiting that long. It’s my go to place whenever I have a need for face to face teller transactions.",ChIJgYJ-uRDIlzMRu-CG7Yzdtf0,https://www.google.com/maps/place/?q=place_id:ChIJgYJ-uRDIlzMRu-CG7Yzdtf0
BPI Scout Limbaga-Tobias Branch,Bank,OPERATIONAL,Quezon City,NCR,NCR,"corner Scout, GF Scout Center. Scout Tobias Street, Sct. Limbaga St, Quezon City, 1103 Metro Manila, Philippines",14.6329553,121.0302765,2,42,"WORST.. SERVICE.. EVER.. And this is not a singular instance, or singular teller, but EVERYTIME. I think it's their ""i don't care about customers"" attitude. Minimal work possible. By all means, stay away from this branch. Timog branch is a 3 minute walk.; I wish I would have opened a Payroll Account there because the teller over there who was old made me leave the cubicle... very rude. That's why not many people go to that branch. Employees are not accommodated. 👎👎👎 …; Their tellers are so slow and there were a lot of people but only 2 functioning tellers; Customer service is very slow here. Pick up a credit or debit card within one hour.; It's just disappointing that I need to go back 4 times just to fix the card. Different information is given and then passed on to others who can assist, it's very confusing.",ChIJo5o9E7-3lzMRjUmU8XzFVFo,https://www.google.com/maps/place/?q=place_id:ChIJo5o9E7-3lzMRjUmU8XzFVFo
BPI Timog Circle Branch,Bank,OPERATIONAL,Quezon City,NCR,NCR,"Timog Commercial Center Timog Ave cor Panay Avenue Timog Ave, cor Panay Ave, Quezon City, 1103 Metro Manila, Philippines",14.6366657,121.0280705,1.7,20,"Speedy service every time I visit the branch. The staff are nice and friendly. Parking is immediately at front.; May I know your swift code pls. I cant contact you guys; Really the worse bank I ever went, so irresponsible, slow and careless, good at driving clients crazy.",ChIJK7u7JVK2lzMRYF_OXkJ8fF8,https://www.google.com/maps/place/?q=place_id:ChIJK7u7JVK2lzMRYF_OXkJ8fF8
BPI Kamuning Branch,Bank,OPERATIONAL,Quezon City,NCR,NCR,"Tomas Morato Ave, cor Scout Delgado St, Quezon City, 1103 Metro Manila, Philippines",14.6303376,121.0341624,2,26,"NEVER ENDING queuing. Get a queuing number and wait till they're closing. I wish there's a negative star. …; Very Slow service and terrible customer service!!!!; Slow service. Almost waited for 2 hours just to get the check deposit.; Waiting time and customer service is terrible; Horrible experience. Deducting money without my knowledge; Too slow.; Slow service though they have enough staff it took me 45mins just to claim my ATM card.; This is always a busy branch, and many people come here to do their banking. There are limited parking slots, and it's the job of security to make sure that everybody follows the rules inside the compound. However, it seems they're very …",ChIJTyfZMLO3lzMR9F9L4E6bKic,https://www.google.com/maps/place/?q=place_id:ChIJTyfZMLO3lzMR9F9L4E6bKic
BPI Banawe Branch,Bank,OPERATIONAL,Quezon City,NCR,NCR,"87 Ma. Clara St, cor Banawe St, Santa Mesa Heights, Quezon City, 1114 Kalakhang Maynila, Philippines",14.6277638,121.004638,2.9,17,"Super slow transaction. All employees have no sense of urgency or value of clients time. Parking is 2 only in front. Awful branch; Nice ambiance and good customer service; never had a good banking experience in this branch. queuing system is slow and doesnt follow chronological order so sometimes you're meant to wait for hours. they dont answer your calls so you always need to go to the physical branch even …; Customer service is so slow. You'll spend your entire day here because the agents are prioritizing their chit chats instead of finishing the transaction.; When their ATM eats the card, it's a hassle to pay for a replacement",ChIJnYNpfG62lzMRDa4rd3n061M,https://www.google.com/maps/place/?q=place_id:ChIJnYNpfG62lzMRDa4rd3n061M
BPI San Juan F. Blumentritt Branch CAM,ATM,OPERATIONAL,San Juan City,NCR,NCR,"Bgy, 150 F. Blumentritt cor. R, Rua Pascual, San Juan City, Metro Manila, Philippines",14.60035,121.0279528,,,No reviews found,ChIJlVEhs3PJlzMRSCVAiTlqvQ4,https://www.google.com/maps/place/?q=place_id:ChIJlVEhs3PJlzMRSCVAiTlqvQ4
BPI Wilson East Greenhills Branch,Bank,OPERATIONAL,San Juan City,NCR,NCR,"Heritage Bldg, 214 G/F E. P. Ocampo, Wilson, San Juan City, 1500 Metro Manila, Philippines",14.597276,121.039964,1.7,12,always so slow and one counter open; Very poor and slow customer service.; I can never find parking in this branch. Maybe most of the parking is taken by employees. I don't know why one would open a bank branch that customers cannot visit.; Always a horrible experience. Waiting time is so long even if there are only a handful of people. Don’t know why people use BPI.,ChIJa7EgTinIlzMRe0FYl1ZvC60,https://www.google.com/maps/place/?q=place_id:ChIJa7EgTinIlzMRe0FYl1ZvC60
BPI Greenhills Connecticut Branch,Bank,OPERATIONAL,San Juan City,NCR,NCR,"59 G/F Unit B, Design Mix Center, Connecticut, San Juan City, 1502 Metro Manila, Philippines",14.6010422,121.0553175,1,1,Nothing,ChIJDUgP6t-3lzMRVrc54jdCMS4,https://www.google.com/maps/place/?q=place_id:ChIJDUgP6t-3lzMRVrc54jdCMS4
